datetime,WS_95_p_1,WS_95_p_2,WS_95_p_3,WS_95_p_4,WS_95_p_5,WS_95_p_6,OT
2019/7/13 22:00,9.91,9.81,10.01,9.55,8.99,7.86,9.76
2019/7/13 23:00,9.81,10.01,9.55,8.99,7.86,8.32,9.91
2019/7/14 0:00,10.01,9.55,8.99,7.86,8.32,8.69,9.81
2019/7/14 1:00,9.55,8.99,7.86,8.32,8.69,7.4,10.01
2019/7/14 2:00,8.99,7.86,8.32,8.69,7.4,7.48,9.55
2019/7/14 3:00,7.86,8.32,8.69,7.4,7.48,7.01,8.99
2019/7/14 4:00,8.32,8.69,7.4,7.48,7.01,7.66,7.86
2019/7/14 5:00,8.69,7.4,7.48,7.01,7.66,8.64,8.32
2019/7/14 6:00,7.4,7.48,7.01,7.66,8.64,8.06,8.69
2019/7/14 7:00,7.48,7.01,7.66,8.64,8.06,8.04,7.4
2019/7/14 8:00,7.01,7.66,8.64,8.06,8.04,7.52,7.48
2019/7/14 9:00,7.66,8.64,8.06,8.04,7.52,7.67,7.01
2019/7/14 10:00,8.64,8.06,8.04,7.52,7.67,8.45,7.66
2019/7/14 11:00,8.06,8.04,7.52,7.67,8.45,8.43,8.64
2019/7/14 12:00,8.04,7.52,7.67,8.45,8.43,7.69,8.06
2019/7/14 13:00,7.52,7.67,8.45,8.43,7.69,6.74,8.04
2019/7/14 14:00,7.67,8.45,8.43,7.69,6.74,6.68,7.52
2019/7/14 15:00,8.45,8.43,7.69,6.74,6.68,6.37,7.67
2019/7/14 16:00,8.43,7.69,6.74,6.68,6.37,5.84,8.45
2019/7/14 17:00,7.69,6.74,6.68,6.37,5.84,5.28,8.43
2019/7/14 18:00,6.74,6.68,6.37,5.84,5.28,4.34,7.69
2019/7/14 19:00,6.68,6.37,5.84,5.28,4.34,6.26,6.74
2019/7/14 20:00,6.37,5.84,5.28,4.34,6.26,6.08,6.68
2019/7/14 21:00,5.84,5.28,4.34,6.26,6.08,5.32,6.37
2019/7/14 22:00,5.28,4.34,6.26,6.08,5.32,4.84,5.84
2019/7/14 23:00,4.34,6.26,6.08,5.32,4.84,3.99,5.28
2019/7/15 0:00,6.26,6.08,5.32,4.84,3.99,4.07,4.34
2019/7/15 1:00,6.08,5.32,4.84,3.99,4.07,3.65,6.26
2019/7/15 2:00,5.32,4.84,3.99,4.07,3.65,3.24,6.08
2019/7/15 3:00,4.84,3.99,4.07,3.65,3.24,3.44,5.32
2019/7/15 4:00,3.99,4.07,3.65,3.24,3.44,2.88,4.84
2019/7/15 5:00,4.07,3.65,3.24,3.44,2.88,2.9,3.99
2019/7/15 6:00,3.65,3.24,3.44,2.88,2.9,3.28,4.07
2019/7/15 7:00,3.24,3.44,2.88,2.9,3.28,3.99,3.65
2019/7/15 8:00,3.44,2.88,2.9,3.28,3.99,5.05,3.24
2019/7/15 9:00,2.88,2.9,3.28,3.99,5.05,4.31,3.44
2019/7/15 10:00,2.9,3.28,3.99,5.05,4.31,4.62,2.88
2019/7/15 11:00,3.28,3.99,5.05,4.31,4.62,4.89,2.9
2019/7/15 12:00,3.99,5.05,4.31,4.62,4.89,3.76,3.28
2019/7/15 13:00,5.05,4.31,4.62,4.89,3.76,2.61,3.99
2019/7/15 14:00,4.31,4.62,4.89,3.76,2.61,2.08,5.05
2019/7/15 15:00,4.62,4.89,3.76,2.61,2.08,1.59,4.31
2019/7/15 16:00,4.89,3.76,2.61,2.08,1.59,2.71,4.62
2019/7/15 17:00,3.76,2.61,2.08,1.59,2.71,2.75,4.89
2019/7/15 18:00,2.61,2.08,1.59,2.71,2.75,2.83,3.76
2019/7/15 19:00,2.08,1.59,2.71,2.75,2.83,2.42,2.61
2019/7/15 20:00,1.59,2.71,2.75,2.83,2.42,3.05,2.08
2019/7/15 21:00,2.71,2.75,2.83,2.42,3.05,2.05,1.59
2019/7/15 22:00,2.75,2.83,2.42,3.05,2.05,1.81,2.71
2019/7/15 23:00,2.83,2.42,3.05,2.05,1.81,2.59,2.75
2019/7/16 0:00,2.42,3.05,2.05,1.81,2.59,3.36,2.83
2019/7/16 1:00,3.05,2.05,1.81,2.59,3.36,3.5,2.42
2019/7/16 2:00,2.05,1.81,2.59,3.36,3.5,3.85,3.05
2019/7/16 3:00,1.81,2.59,3.36,3.5,3.85,4.09,2.05
2019/7/16 4:00,2.59,3.36,3.5,3.85,4.09,5.19,1.81
2019/7/16 5:00,3.36,3.5,3.85,4.09,5.19,5.69,2.59
2019/7/16 6:00,3.5,3.85,4.09,5.19,5.69,6.65,3.36
2019/7/16 7:00,3.85,4.09,5.19,5.69,6.65,8.18,3.5
2019/7/16 8:00,4.09,5.19,5.69,6.65,8.18,8.91,3.85
2019/7/16 9:00,5.19,5.69,6.65,8.18,8.91,7.32,4.09
2019/7/16 10:00,5.69,6.65,8.18,8.91,7.32,8.09,5.19
2019/7/16 11:00,6.65,8.18,8.91,7.32,8.09,8.92,5.69
2019/7/16 12:00,8.18,8.91,7.32,8.09,8.92,7.76,6.65
2019/7/16 13:00,8.91,7.32,8.09,8.92,7.76,6.33,8.18
2019/7/16 14:00,7.32,8.09,8.92,7.76,6.33,5.3,8.91
2019/7/16 15:00,8.09,8.92,7.76,6.33,5.3,4.78,7.32
2019/7/16 16:00,8.92,7.76,6.33,5.3,4.78,4.39,8.09
2019/7/16 17:00,7.76,6.33,5.3,4.78,4.39,5.37,8.92
2019/7/16 18:00,6.33,5.3,4.78,4.39,5.37,3.48,7.76
2019/7/16 19:00,5.3,4.78,4.39,5.37,3.48,1.27,6.33
2019/7/16 20:00,4.78,4.39,5.37,3.48,1.27,3.03,5.3
2019/7/16 21:00,4.39,5.37,3.48,1.27,3.03,1.9,4.78
2019/7/16 22:00,5.37,3.48,1.27,3.03,1.9,3.43,4.39
2019/7/16 23:00,3.48,1.27,3.03,1.9,3.43,3.5,5.37
2019/7/17 0:00,1.27,3.03,1.9,3.43,3.5,1.86,3.48
2019/7/17 1:00,3.03,1.9,3.43,3.5,1.86,1.06,1.27
2019/7/17 2:00,1.9,3.43,3.5,1.86,1.06,1.64,3.03
2019/7/17 3:00,3.43,3.5,1.86,1.06,1.64,1.94,1.9
2019/7/17 4:00,3.5,1.86,1.06,1.64,1.94,1.67,3.43
2019/7/17 5:00,1.86,1.06,1.64,1.94,1.67,1.04,3.5
2019/7/17 6:00,1.06,1.64,1.94,1.67,1.04,1.65,1.86
2019/7/17 7:00,1.64,1.94,1.67,1.04,1.65,2.94,1.06
2019/7/17 8:00,1.94,1.67,1.04,1.65,2.94,5.94,1.64
2019/7/17 9:00,1.67,1.04,1.65,2.94,5.94,12.38,1.94
2019/7/17 10:00,1.04,1.65,2.94,5.94,12.38,11.49,1.67
2019/7/17 11:00,1.65,2.94,5.94,12.38,11.49,14.26,1.04
2019/7/17 12:00,2.94,5.94,12.38,11.49,14.26,14.86,1.65
2019/7/17 13:00,5.94,12.38,11.49,14.26,14.86,14.35,2.94
2019/7/17 14:00,12.38,11.49,14.26,14.86,14.35,13.4,5.94
2019/7/17 15:00,11.49,14.26,14.86,14.35,13.4,14.59,12.38
2019/7/17 16:00,14.26,14.86,14.35,13.4,14.59,13.13,11.49
2019/7/17 17:00,14.86,14.35,13.4,14.59,13.13,12.86,14.26
2019/7/17 18:00,14.35,13.4,14.59,13.13,12.86,11.33,14.86
2019/7/17 19:00,13.4,14.59,13.13,12.86,11.33,11.52,14.35
2019/7/17 20:00,14.59,13.13,12.86,11.33,11.52,12.18,13.4
2019/7/17 21:00,13.13,12.86,11.33,11.52,12.18,11.83,14.59
2019/7/17 22:00,12.86,11.33,11.52,12.18,11.83,11.89,13.13
2019/7/17 23:00,11.33,11.52,12.18,11.83,11.89,11.38,12.86
2019/7/18 0:00,11.52,12.18,11.83,11.89,11.38,11.19,11.33
2019/7/18 1:00,12.18,11.83,11.89,11.38,11.19,11.84,11.52
2019/7/18 2:00,11.83,11.89,11.38,11.19,11.84,7.83,12.18
2019/7/18 3:00,11.89,11.38,11.19,11.84,7.83,7.76,11.83
2019/7/18 4:00,11.38,11.19,11.84,7.83,7.76,8.08,11.89
2019/7/18 5:00,11.19,11.84,7.83,7.76,8.08,9.28,11.38
2019/7/18 6:00,11.84,7.83,7.76,8.08,9.28,10.47,11.19
2019/7/18 7:00,7.83,7.76,8.08,9.28,10.47,10.5,11.84
2019/7/18 8:00,7.76,8.08,9.28,10.47,10.5,11.2,7.83
2019/7/18 9:00,8.08,9.28,10.47,10.5,11.2,12.3,7.76
2019/7/18 10:00,9.28,10.47,10.5,11.2,12.3,13.28,8.08
2019/7/18 11:00,10.47,10.5,11.2,12.3,13.28,12.08,9.28
2019/7/18 12:00,10.5,11.2,12.3,13.28,12.08,10.46,10.47
2019/7/18 13:00,11.2,12.3,13.28,12.08,10.46,9.29,10.5
2019/7/18 14:00,12.3,13.28,12.08,10.46,9.29,8.8,11.2
2019/7/18 15:00,13.28,12.08,10.46,9.29,8.8,5.74,12.3
2019/7/18 16:00,12.08,10.46,9.29,8.8,5.74,3.59,13.28
2019/7/18 17:00,10.46,9.29,8.8,5.74,3.59,2.09,12.08
2019/7/18 18:00,9.29,8.8,5.74,3.59,2.09,1.04,10.46
2019/7/18 19:00,8.8,5.74,3.59,2.09,1.04,1.45,9.29
2019/7/18 20:00,5.74,3.59,2.09,1.04,1.45,2.98,8.8
2019/7/18 21:00,3.59,2.09,1.04,1.45,2.98,4.44,5.74
2019/7/18 22:00,2.09,1.04,1.45,2.98,4.44,3.97,3.59
2019/7/18 23:00,1.04,1.45,2.98,4.44,3.97,3.13,2.09
2019/7/19 0:00,1.45,2.98,4.44,3.97,3.13,2.4,1.04
2019/7/19 1:00,2.98,4.44,3.97,3.13,2.4,3.11,1.45
2019/7/19 2:00,4.44,3.97,3.13,2.4,3.11,3.69,2.98
2019/7/19 3:00,3.97,3.13,2.4,3.11,3.69,4.3,4.44
2019/7/19 4:00,3.13,2.4,3.11,3.69,4.3,5.28,3.97
2019/7/19 5:00,2.4,3.11,3.69,4.3,5.28,4.78,3.13
2019/7/19 6:00,3.11,3.69,4.3,5.28,4.78,4.77,2.4
2019/7/19 7:00,3.69,4.3,5.28,4.78,4.77,5.53,3.11
2019/7/19 8:00,4.3,5.28,4.78,4.77,5.53,6.93,3.69
2019/7/19 9:00,5.28,4.78,4.77,5.53,6.93,7.37,4.3
2019/7/19 10:00,4.78,4.77,5.53,6.93,7.37,8.66,5.28
2019/7/19 11:00,4.77,5.53,6.93,7.37,8.66,7.81,4.78
2019/7/19 12:00,5.53,6.93,7.37,8.66,7.81,8.46,4.77
2019/7/19 13:00,6.93,7.37,8.66,7.81,8.46,10.74,5.53
2019/7/19 14:00,7.37,8.66,7.81,8.46,10.74,10.23,6.93
2019/7/19 15:00,8.66,7.81,8.46,10.74,10.23,10.31,7.37
2019/7/19 16:00,7.81,8.46,10.74,10.23,10.31,11.81,8.66
2019/7/19 17:00,8.46,10.74,10.23,10.31,11.81,13.02,7.81
2019/7/19 18:00,10.74,10.23,10.31,11.81,13.02,11.58,8.46
2019/7/19 19:00,10.23,10.31,11.81,13.02,11.58,11.82,10.74
2019/7/19 20:00,10.31,11.81,13.02,11.58,11.82,10.48,10.23
2019/7/19 21:00,11.81,13.02,11.58,11.82,10.48,10.57,10.31
2019/7/19 22:00,13.02,11.58,11.82,10.48,10.57,11.98,11.81
2019/7/19 23:00,11.58,11.82,10.48,10.57,11.98,11.71,13.02
2019/7/20 0:00,11.82,10.48,10.57,11.98,11.71,9.72,11.58
2019/7/20 1:00,10.48,10.57,11.98,11.71,9.72,9.44,11.82
2019/7/20 2:00,10.57,11.98,11.71,9.72,9.44,9.64,10.48
2019/7/20 3:00,11.98,11.71,9.72,9.44,9.64,8.32,10.57
2019/7/20 4:00,11.71,9.72,9.44,9.64,8.32,8.09,11.98
2019/7/20 5:00,9.72,9.44,9.64,8.32,8.09,11.33,11.71
2019/7/20 6:00,9.44,9.64,8.32,8.09,11.33,12.39,9.72
2019/7/20 7:00,9.64,8.32,8.09,11.33,12.39,12.32,9.44
2019/7/20 8:00,8.32,8.09,11.33,12.39,12.32,11.21,9.64
2019/7/20 9:00,8.09,11.33,12.39,12.32,11.21,11.07,8.32
2019/7/20 10:00,11.33,12.39,12.32,11.21,11.07,12.35,8.09
2019/7/20 11:00,12.39,12.32,11.21,11.07,12.35,11.82,11.33
2019/7/20 12:00,12.32,11.21,11.07,12.35,11.82,9.94,12.39
2019/7/20 13:00,11.21,11.07,12.35,11.82,9.94,9.83,12.32
2019/7/20 14:00,11.07,12.35,11.82,9.94,9.83,8.73,11.21
2019/7/20 15:00,12.35,11.82,9.94,9.83,8.73,9.32,11.07
2019/7/20 16:00,11.82,9.94,9.83,8.73,9.32,8.17,12.35
2019/7/20 17:00,9.94,9.83,8.73,9.32,8.17,8.29,11.82
2019/7/20 18:00,9.83,8.73,9.32,8.17,8.29,9.98,9.94
2019/7/20 19:00,8.73,9.32,8.17,8.29,9.98,9.58,9.83
2019/7/20 20:00,9.32,8.17,8.29,9.98,9.58,9.22,8.73
2019/7/20 21:00,8.17,8.29,9.98,9.58,9.22,9.8,9.32
2019/7/20 22:00,8.29,9.98,9.58,9.22,9.8,9.1,8.17
2019/7/20 23:00,9.98,9.58,9.22,9.8,9.1,9.2,8.29
2019/7/21 0:00,9.58,9.22,9.8,9.1,9.2,9.48,9.98
2019/7/21 1:00,9.22,9.8,9.1,9.2,9.48,8.26,9.58
2019/7/21 2:00,9.8,9.1,9.2,9.48,8.26,6.8,9.22
2019/7/21 3:00,9.1,9.2,9.48,8.26,6.8,6.92,9.8
2019/7/21 4:00,9.2,9.48,8.26,6.8,6.92,7.79,9.1
2019/7/21 5:00,9.48,8.26,6.8,6.92,7.79,9.66,9.2
2019/7/21 6:00,8.26,6.8,6.92,7.79,9.66,10.56,9.48
2019/7/21 7:00,6.8,6.92,7.79,9.66,10.56,10.18,8.26
2019/7/21 8:00,6.92,7.79,9.66,10.56,10.18,8.48,6.8
2019/7/21 9:00,7.79,9.66,10.56,10.18,8.48,9.75,6.92
2019/7/21 10:00,9.66,10.56,10.18,8.48,9.75,12.38,7.79
2019/7/21 11:00,10.56,10.18,8.48,9.75,12.38,11.31,9.66
2019/7/21 12:00,10.18,8.48,9.75,12.38,11.31,9.19,10.56
2019/7/21 13:00,8.48,9.75,12.38,11.31,9.19,8.3,10.18
2019/7/21 14:00,9.75,12.38,11.31,9.19,8.3,6.91,8.48
2019/7/21 15:00,12.38,11.31,9.19,8.3,6.91,5.6,9.75
2019/7/21 16:00,11.31,9.19,8.3,6.91,5.6,5.68,12.38
2019/7/21 17:00,9.19,8.3,6.91,5.6,5.68,7.05,11.31
2019/7/21 18:00,8.3,6.91,5.6,5.68,7.05,4.76,9.19
2019/7/21 19:00,6.91,5.6,5.68,7.05,4.76,5.68,8.3
2019/7/21 20:00,5.6,5.68,7.05,4.76,5.68,6.61,6.91
2019/7/21 21:00,5.68,7.05,4.76,5.68,6.61,6.78,5.6
2019/7/21 22:00,7.05,4.76,5.68,6.61,6.78,4.9,5.68
2019/7/21 23:00,4.76,5.68,6.61,6.78,4.9,5.41,7.05
2019/7/22 0:00,5.68,6.61,6.78,4.9,5.41,6.9,4.76
2019/7/22 1:00,6.61,6.78,4.9,5.41,6.9,4.94,5.68
2019/7/22 2:00,6.78,4.9,5.41,6.9,4.94,5.01,6.61
2019/7/22 3:00,4.9,5.41,6.9,4.94,5.01,5.79,6.78
2019/7/22 4:00,5.41,6.9,4.94,5.01,5.79,8.02,4.9
2019/7/22 5:00,6.9,4.94,5.01,5.79,8.02,9.68,5.41
2019/7/22 6:00,4.94,5.01,5.79,8.02,9.68,10.06,6.9
2019/7/22 7:00,5.01,5.79,8.02,9.68,10.06,10.16,4.94
2019/7/22 8:00,5.79,8.02,9.68,10.06,10.16,10.34,5.01
2019/7/22 9:00,8.02,9.68,10.06,10.16,10.34,9.37,5.79
2019/7/22 10:00,9.68,10.06,10.16,10.34,9.37,9.18,8.02
2019/7/22 11:00,10.06,10.16,10.34,9.37,9.18,9.36,9.68
2019/7/22 12:00,10.16,10.34,9.37,9.18,9.36,7.29,10.06
2019/7/22 13:00,10.34,9.37,9.18,9.36,7.29,6.1,10.16
2019/7/22 14:00,9.37,9.18,9.36,7.29,6.1,7.31,10.34
2019/7/22 15:00,9.18,9.36,7.29,6.1,7.31,6.63,9.37
2019/7/22 16:00,9.36,7.29,6.1,7.31,6.63,5.87,9.18
2019/7/22 17:00,7.29,6.1,7.31,6.63,5.87,5.7,9.36
2019/7/22 18:00,6.1,7.31,6.63,5.87,5.7,6.72,7.29
2019/7/22 19:00,7.31,6.63,5.87,5.7,6.72,5.52,6.1
2019/7/22 20:00,6.63,5.87,5.7,6.72,5.52,6.01,7.31
2019/7/22 21:00,5.87,5.7,6.72,5.52,6.01,7.08,6.63
2019/7/22 22:00,5.7,6.72,5.52,6.01,7.08,5.25,5.87
2019/7/22 23:00,6.72,5.52,6.01,7.08,5.25,4.79,5.7
2019/7/23 0:00,5.52,6.01,7.08,5.25,4.79,3.74,6.72
2019/7/23 1:00,6.01,7.08,5.25,4.79,3.74,3.54,5.52
2019/7/23 2:00,7.08,5.25,4.79,3.74,3.54,3.8,6.01
2019/7/23 3:00,5.25,4.79,3.74,3.54,3.8,3.42,7.08
2019/7/23 4:00,4.79,3.74,3.54,3.8,3.42,2.37,5.25
2019/7/23 5:00,3.74,3.54,3.8,3.42,2.37,2.65,4.79
2019/7/23 6:00,3.54,3.8,3.42,2.37,2.65,5.6,3.74
2019/7/23 7:00,3.8,3.42,2.37,2.65,5.6,8.48,3.54
2019/7/23 8:00,3.42,2.37,2.65,5.6,8.48,8.03,3.8
2019/7/23 9:00,2.37,2.65,5.6,8.48,8.03,8.29,3.42
2019/7/23 10:00,2.65,5.6,8.48,8.03,8.29,6.7,2.37
2019/7/23 11:00,5.6,8.48,8.03,8.29,6.7,5.29,2.65
2019/7/23 12:00,8.48,8.03,8.29,6.7,5.29,3.45,5.6
2019/7/23 13:00,8.03,8.29,6.7,5.29,3.45,3.55,8.48
2019/7/23 14:00,8.29,6.7,5.29,3.45,3.55,3.22,8.03
2019/7/23 15:00,6.7,5.29,3.45,3.55,3.22,3.12,8.29
2019/7/23 16:00,5.29,3.45,3.55,3.22,3.12,3.03,6.7
2019/7/23 17:00,3.45,3.55,3.22,3.12,3.03,3.51,5.29
2019/7/23 18:00,3.55,3.22,3.12,3.03,3.51,3.87,3.45
2019/7/23 19:00,3.22,3.12,3.03,3.51,3.87,4.84,3.55
2019/7/23 20:00,3.12,3.03,3.51,3.87,4.84,5.02,3.22
2019/7/23 21:00,3.03,3.51,3.87,4.84,5.02,5.67,3.12
2019/7/23 22:00,3.51,3.87,4.84,5.02,5.67,5.7,3.03
2019/7/23 23:00,3.87,4.84,5.02,5.67,5.7,4.94,3.51
2019/7/24 0:00,4.84,5.02,5.67,5.7,4.94,4.9,3.87
2019/7/24 1:00,5.02,5.67,5.7,4.94,4.9,4.86,4.84
2019/7/24 2:00,5.67,5.7,4.94,4.9,4.86,4.16,5.02
2019/7/24 3:00,5.7,4.94,4.9,4.86,4.16,3.93,5.67
2019/7/24 4:00,4.94,4.9,4.86,4.16,3.93,4.78,5.7
2019/7/24 5:00,4.9,4.86,4.16,3.93,4.78,5.45,4.94
2019/7/24 6:00,4.86,4.16,3.93,4.78,5.45,3.68,4.9
2019/7/24 7:00,4.16,3.93,4.78,5.45,3.68,5.27,4.86
2019/7/24 8:00,3.93,4.78,5.45,3.68,5.27,5.84,4.16
2019/7/24 9:00,4.78,5.45,3.68,5.27,5.84,5.58,3.93
2019/7/24 10:00,5.45,3.68,5.27,5.84,5.58,5.55,4.78
2019/7/24 11:00,3.68,5.27,5.84,5.58,5.55,5.44,5.45
2019/7/24 12:00,5.27,5.84,5.58,5.55,5.44,4.31,3.68
2019/7/24 13:00,5.84,5.58,5.55,5.44,4.31,3.9,5.27
2019/7/24 14:00,5.58,5.55,5.44,4.31,3.9,4.63,5.84
2019/7/24 15:00,5.55,5.44,4.31,3.9,4.63,4.81,5.58
2019/7/24 16:00,5.44,4.31,3.9,4.63,4.81,5.03,5.55
2019/7/24 17:00,4.31,3.9,4.63,4.81,5.03,4.43,5.44
2019/7/24 18:00,3.9,4.63,4.81,5.03,4.43,4.85,4.31
2019/7/24 19:00,4.63,4.81,5.03,4.43,4.85,4.41,3.9
2019/7/24 20:00,4.81,5.03,4.43,4.85,4.41,4.33,4.63
2019/7/24 21:00,5.03,4.43,4.85,4.41,4.33,4.07,4.81
2019/7/24 22:00,4.43,4.85,4.41,4.33,4.07,3.44,5.03
2019/7/24 23:00,4.85,4.41,4.33,4.07,3.44,4.09,4.43
2019/7/25 0:00,4.41,4.33,4.07,3.44,4.09,5,4.85
2019/7/25 1:00,4.33,4.07,3.44,4.09,5,5.04,4.41
2019/7/25 2:00,4.07,3.44,4.09,5,5.04,4.34,4.33
2019/7/25 3:00,3.44,4.09,5,5.04,4.34,3.44,4.07
2019/7/25 4:00,4.09,5,5.04,4.34,3.44,3.81,3.44
2019/7/25 5:00,5,5.04,4.34,3.44,3.81,4.52,4.09
2019/7/25 6:00,5.04,4.34,3.44,3.81,4.52,5.39,5
2019/7/25 7:00,4.34,3.44,3.81,4.52,5.39,5.71,5.04
2019/7/25 8:00,3.44,3.81,4.52,5.39,5.71,6.88,4.34
2019/7/25 9:00,3.81,4.52,5.39,5.71,6.88,7.43,3.44
2019/7/25 10:00,4.52,5.39,5.71,6.88,7.43,7.26,3.81
2019/7/25 11:00,5.39,5.71,6.88,7.43,7.26,6.66,4.52
2019/7/25 12:00,5.71,6.88,7.43,7.26,6.66,5.8,5.39
2019/7/25 13:00,6.88,7.43,7.26,6.66,5.8,5.24,5.71
2019/7/25 14:00,7.43,7.26,6.66,5.8,5.24,5.75,6.88
2019/7/25 15:00,7.26,6.66,5.8,5.24,5.75,5.67,7.43
2019/7/25 16:00,6.66,5.8,5.24,5.75,5.67,5.65,7.26
2019/7/25 17:00,5.8,5.24,5.75,5.67,5.65,5.76,6.66
2019/7/25 18:00,5.24,5.75,5.67,5.65,5.76,5.11,5.8
2019/7/25 19:00,5.75,5.67,5.65,5.76,5.11,5.34,5.24
2019/7/25 20:00,5.67,5.65,5.76,5.11,5.34,5.1,5.75
2019/7/25 21:00,5.65,5.76,5.11,5.34,5.1,5.79,5.67
2019/7/25 22:00,5.76,5.11,5.34,5.1,5.79,5.43,5.65
2019/7/25 23:00,5.11,5.34,5.1,5.79,5.43,4.56,5.76
2019/7/26 0:00,5.34,5.1,5.79,5.43,4.56,5.29,5.11
2019/7/26 1:00,5.1,5.79,5.43,4.56,5.29,5.45,5.34
2019/7/26 2:00,5.79,5.43,4.56,5.29,5.45,5.43,5.1
2019/7/26 3:00,5.43,4.56,5.29,5.45,5.43,5.08,5.79
2019/7/26 4:00,4.56,5.29,5.45,5.43,5.08,5.26,5.43
2019/7/26 5:00,5.29,5.45,5.43,5.08,5.26,5.85,4.56
2019/7/26 6:00,5.45,5.43,5.08,5.26,5.85,6.65,5.29
2019/7/26 7:00,5.43,5.08,5.26,5.85,6.65,7.78,5.45
2019/7/26 8:00,5.08,5.26,5.85,6.65,7.78,7.77,5.43
2019/7/26 9:00,5.26,5.85,6.65,7.78,7.77,7.81,5.08
2019/7/26 10:00,5.85,6.65,7.78,7.77,7.81,8.29,5.26
2019/7/26 11:00,6.65,7.78,7.77,7.81,8.29,8.05,5.85
2019/7/26 12:00,7.78,7.77,7.81,8.29,8.05,7.57,6.65
2019/7/26 13:00,7.77,7.81,8.29,8.05,7.57,5.49,7.78
2019/7/26 14:00,7.81,8.29,8.05,7.57,5.49,5.65,7.77
2019/7/26 15:00,8.29,8.05,7.57,5.49,5.65,5.13,7.81
2019/7/26 16:00,8.05,7.57,5.49,5.65,5.13,5.4,8.29
2019/7/26 17:00,7.57,5.49,5.65,5.13,5.4,5.03,8.05
2019/7/26 18:00,5.49,5.65,5.13,5.4,5.03,4.95,7.57
2019/7/26 19:00,5.65,5.13,5.4,5.03,4.95,4.69,5.49
2019/7/26 20:00,5.13,5.4,5.03,4.95,4.69,4.67,5.65
2019/7/26 21:00,5.4,5.03,4.95,4.69,4.67,4.05,5.13
2019/7/26 22:00,5.03,4.95,4.69,4.67,4.05,4.13,5.4
2019/7/26 23:00,4.95,4.69,4.67,4.05,4.13,4.47,5.03
2019/7/27 0:00,4.69,4.67,4.05,4.13,4.47,4.88,4.95
2019/7/27 1:00,4.67,4.05,4.13,4.47,4.88,4.77,4.69
2019/7/27 2:00,4.05,4.13,4.47,4.88,4.77,5.05,4.67
2019/7/27 3:00,4.13,4.47,4.88,4.77,5.05,5.09,4.05
2019/7/27 4:00,4.47,4.88,4.77,5.05,5.09,5.64,4.13
2019/7/27 5:00,4.88,4.77,5.05,5.09,5.64,8.15,4.47
2019/7/27 6:00,4.77,5.05,5.09,5.64,8.15,8.03,4.88
2019/7/27 7:00,5.05,5.09,5.64,8.15,8.03,8.27,4.77
2019/7/27 8:00,5.09,5.64,8.15,8.03,8.27,8,5.05
2019/7/27 9:00,5.64,8.15,8.03,8.27,8,7.69,5.09
2019/7/27 10:00,8.15,8.03,8.27,8,7.69,7.65,5.64
2019/7/27 11:00,8.03,8.27,8,7.69,7.65,7.5,8.15
2019/7/27 12:00,8.27,8,7.69,7.65,7.5,6,8.03
2019/7/27 13:00,8,7.69,7.65,7.5,6,4.76,8.27
2019/7/27 14:00,7.69,7.65,7.5,6,4.76,3.21,8
2019/7/27 15:00,7.65,7.5,6,4.76,3.21,3.37,7.69
2019/7/27 16:00,7.5,6,4.76,3.21,3.37,4.86,7.65
2019/7/27 17:00,6,4.76,3.21,3.37,4.86,4.52,7.5
2019/7/27 18:00,4.76,3.21,3.37,4.86,4.52,4.11,6
2019/7/27 19:00,3.21,3.37,4.86,4.52,4.11,4.41,4.76
2019/7/27 20:00,3.37,4.86,4.52,4.11,4.41,4.51,3.21
2019/7/27 21:00,4.86,4.52,4.11,4.41,4.51,3.72,3.37
2019/7/27 22:00,4.52,4.11,4.41,4.51,3.72,3.81,4.86
2019/7/27 23:00,4.11,4.41,4.51,3.72,3.81,3.97,4.52
2019/7/28 0:00,4.41,4.51,3.72,3.81,3.97,4.5,4.11
2019/7/28 1:00,4.51,3.72,3.81,3.97,4.5,5.21,4.41
2019/7/28 2:00,3.72,3.81,3.97,4.5,5.21,3.82,4.51
2019/7/28 3:00,3.81,3.97,4.5,5.21,3.82,2.42,3.72
2019/7/28 4:00,3.97,4.5,5.21,3.82,2.42,2.01,3.81
2019/7/28 5:00,4.5,5.21,3.82,2.42,2.01,3.02,3.97
2019/7/28 6:00,5.21,3.82,2.42,2.01,3.02,3.05,4.5
2019/7/28 7:00,3.82,2.42,2.01,3.02,3.05,2.19,5.21
2019/7/28 8:00,2.42,2.01,3.02,3.05,2.19,2.97,3.82
2019/7/28 9:00,2.01,3.02,3.05,2.19,2.97,3.55,2.42
2019/7/28 10:00,3.02,3.05,2.19,2.97,3.55,3.9,2.01
2019/7/28 11:00,3.05,2.19,2.97,3.55,3.9,3.54,3.02
2019/7/28 12:00,2.19,2.97,3.55,3.9,3.54,2.73,3.05
2019/7/28 13:00,2.97,3.55,3.9,3.54,2.73,1.51,2.19
2019/7/28 14:00,3.55,3.9,3.54,2.73,1.51,2.33,2.97
2019/7/28 15:00,3.9,3.54,2.73,1.51,2.33,2.74,3.55
2019/7/28 16:00,3.54,2.73,1.51,2.33,2.74,3,3.9
2019/7/28 17:00,2.73,1.51,2.33,2.74,3,2.69,3.54
2019/7/28 18:00,1.51,2.33,2.74,3,2.69,2.22,2.73
2019/7/28 19:00,2.33,2.74,3,2.69,2.22,2.23,1.51
